trans_Cl_vs_AGE_abscissa,trans_Cl_vs_AGE_spline,trans_Cl_vs_AGE_regression,trans_Cl_vs_AnionGap_abscissa,trans_Cl_vs_AnionGap_spline,trans_Cl_vs_AnionGap_regression,trans_Cl_vs_BUN_abscissa,trans_Cl_vs_BUN_spline,trans_Cl_vs_BUN_regression,trans_Cl_vs_Ca_abscissa,trans_Cl_vs_Ca_spline,trans_Cl_vs_Ca_regression,trans_Cl_vs_Chloride_abscissa,trans_Cl_vs_Chloride_spline,trans_Cl_vs_Chloride_regression,trans_Cl_vs_Creatinine_abscissa,trans_Cl_vs_Creatinine_spline,trans_Cl_vs_Creatinine_regression,trans_Cl_vs_Glucose_abscissa,trans_Cl_vs_Glucose_spline,trans_Cl_vs_Glucose_regression,trans_Cl_vs_HCO3_abscissa,trans_Cl_vs_HCO3_spline,trans_Cl_vs_HCO3_regression,trans_Cl_vs_HCT_abscissa,trans_Cl_vs_HCT_spline,trans_Cl_vs_HCT_regression,trans_Cl_vs_HR_abscissa,trans_Cl_vs_HR_spline,trans_Cl_vs_HR_regression,trans_Cl_vs_Hb_abscissa,trans_Cl_vs_Hb_spline,trans_Cl_vs_Hb_regression,trans_Cl_vs_K_abscissa,trans_Cl_vs_K_spline,trans_Cl_vs_K_regression,trans_Cl_vs_LacticAcid_abscissa,trans_Cl_vs_LacticAcid_spline,trans_Cl_vs_LacticAcid_regression,trans_Cl_vs_Na_abscissa,trans_Cl_vs_Na_spline,trans_Cl_vs_Na_regression,trans_Cl_vs_P_abscissa,trans_Cl_vs_P_spline,trans_Cl_vs_P_regression,trans_Cl_vs_PLT_abscissa,trans_Cl_vs_PLT_spline,trans_Cl_vs_PLT_regression,trans_Cl_vs_Temperature_abscissa,trans_Cl_vs_Temperature_spline,trans_Cl_vs_Temperature_regression,trans_Cl_vs_WBC_abscissa,trans_Cl_vs_WBC_spline,trans_Cl_vs_WBC_regression,trans_Cl_vs_WT_abscissa,trans_Cl_vs_WT_spline,trans_Cl_vs_WT_regression,trans_V_vs_AGE_abscissa,trans_V_vs_AGE_spline,trans_V_vs_AGE_regression,trans_V_vs_AnionGap_abscissa,trans_V_vs_AnionGap_spline,trans_V_vs_AnionGap_regression,trans_V_vs_BUN_abscissa,trans_V_vs_BUN_spline,trans_V_vs_BUN_regression,trans_V_vs_Ca_abscissa,trans_V_vs_Ca_spline,trans_V_vs_Ca_regression,trans_V_vs_Chloride_abscissa,trans_V_vs_Chloride_spline,trans_V_vs_Chloride_regression,trans_V_vs_Creatinine_abscissa,trans_V_vs_Creatinine_spline,trans_V_vs_Creatinine_regression,trans_V_vs_Glucose_abscissa,trans_V_vs_Glucose_spline,trans_V_vs_Glucose_regression,trans_V_vs_HCO3_abscissa,trans_V_vs_HCO3_spline,trans_V_vs_HCO3_regression,trans_V_vs_HCT_abscissa,trans_V_vs_HCT_spline,trans_V_vs_HCT_regression,trans_V_vs_HR_abscissa,trans_V_vs_HR_spline,trans_V_vs_HR_regression,trans_V_vs_Hb_abscissa,trans_V_vs_Hb_spline,trans_V_vs_Hb_regression,trans_V_vs_K_abscissa,trans_V_vs_K_spline,trans_V_vs_K_regression,trans_V_vs_LacticAcid_abscissa,trans_V_vs_LacticAcid_spline,trans_V_vs_LacticAcid_regression,trans_V_vs_Na_abscissa,trans_V_vs_Na_spline,trans_V_vs_Na_regression,trans_V_vs_P_abscissa,trans_V_vs_P_spline,trans_V_vs_P_regression,trans_V_vs_PLT_abscissa,trans_V_vs_PLT_spline,trans_V_vs_PLT_regression,trans_V_vs_Temperature_abscissa,trans_V_vs_Temperature_spline,trans_V_vs_Temperature_regression,trans_V_vs_WBC_abscissa,trans_V_vs_WBC_spline,trans_V_vs_WBC_regression,trans_V_vs_WT_abscissa,trans_V_vs_WT_spline,trans_V_vs_WT_regression,split
72.0909,0.241702,0.288736,30.3333,-0.0972331,-0.172289,130.778,-0.335007,-0.840177,13.596,0.223148,0.297242,130.04,0.344961,0.432704,7.13131,-0.818949,-1.39625,438.505,0.271687,0.382475,34.5455,0.609048,0.678161,44.8525,0.501485,0.663533,137.808,0.560307,0.516965,15.7869,0.612833,0.809361,6.92424,0.449159,0.193946,12.5192,-0.117156,-0.0422212,160.03,0.305265,0.356024,8.21616,-0.0999855,-0.162724,885.788,0.177279,0.367807,86.0162,0.110898,0.315955,52.896,0.319169,0.247427,163.653,0.961177,0.818888,72.0909,4.33738,4.35535,30.3333,4.18644,4.18393,130.778,3.9721,3.82677,13.596,4.46696,4.40456,130.04,4.28681,4.34194,7.13131,3.76142,3.58022,438.505,4.30118,4.41905,34.5455,4.47299,4.55001,44.8525,4.44673,4.54734,137.808,4.38991,4.41569,15.7869,4.61695,4.61525,6.92424,4.56799,4.33195,12.5192,4.18729,4.22147,160.03,4.27029,4.36228,8.21616,4.06762,4.09428,885.788,4.18364,4.35124,86.0162,4.6273,4.35131,52.896,4.51603,4.32469,163.653,4.65751,4.62188,All
72.8182,0.28629,0.277934,30.6667,-0.111768,-0.18533,132.556,-0.337288,-0.862711,13.7192,0.23905,0.294641,130.808,0.32207,0.433237,7.22626,-0.822185,-1.42601,444.101,0.268859,0.38184,34.9091,0.608738,0.685537,45.2505,0.483367,0.670969,139.162,0.588836,0.520143,15.9374,0.619229,0.820023,6.98485,0.430695,0.189089,12.6838,-0.126642,-0.049703,160.606,0.298527,0.354401,8.32323,-0.116997,-0.176639,897.758,0.178287,0.366963,86.7232,0.105769,0.32162,53.6192,0.305441,0.244202,165.551,0.960315,0.828378,72.8182,4.38585,4.35293,30.6667,4.18327,4.1795,132.556,3.96839,3.81678,13.7192,4.48762,4.40502,130.808,4.27706,4.34066,7.22626,3.77138,3.56702,444.101,4.29661,4.41974,34.9091,4.48505,4.55467,45.2505,4.44905,4.55225,139.162,4.40516,4.41669,15.9374,4.61488,4.62151,6.98485,4.55082,4.33082,12.6838,4.18833,4.21882,160.606,4.26047,4.3617,8.32323,4.05903,4.08732,897.758,4.17943,4.35067,86.7232,4.59779,4.35316,53.6192,4.50428,4.32356,165.551,4.65541,4.62748,All
73.5455,0.221389,0.267133,31,-0.126302,-0.19837,134.333,-0.33957,-0.885244,13.8424,0.256507,0.29204,131.576,0.296755,0.433769,7.32121,-0.825421,-1.45577,449.697,0.266031,0.381204,35.2727,0.600519,0.692912,45.6485,0.475397,0.678405,140.515,0.613123,0.52332,16.0879,0.627082,0.830686,7.04545,0.41223,0.184232,12.8485,-0.136127,-0.0571847,161.182,0.291789,0.352779,8.4303,-0.134008,-0.190554,909.727,0.179295,0.366119,87.4303,0.10064,0.327284,54.3424,0.291378,0.240977,167.448,0.959453,0.837867,73.5455,4.33491,4.35052,31,4.1801,4.17507,134.333,3.96467,3.80678,13.8424,4.50716,4.40548,131.576,4.26725,4.33937,7.32121,3.78134,3.55382,449.697,4.29204,4.42042,35.2727,4.49752,4.55934,45.6485,4.45554,4.55715,140.515,4.42322,4.41769,16.0879,4.60963,4.62778,7.04545,4.53365,4.32968,12.8485,4.18938,4.21617,161.182,4.25065,4.36111,8.4303,4.05044,4.08035,909.727,4.17522,4.35009,87.4303,4.56827,4.355,54.3424,4.49186,4.32243,167.448,4.65332,4.63309,All
74.2727,0.18873,0.256331,31.3333,-0.141463,-0.211411,136.111,-0.341851,-0.907777,13.9657,0.273964,0.289439,132.343,0.270016,0.434302,7.41616,-0.828657,-1.48553,455.293,0.263204,0.380569,35.6364,0.589664,0.700287,46.0465,0.477256,0.685841,141.869,0.635018,0.526497,16.2384,0.636339,0.841349,7.10606,0.393766,0.179375,13.0131,-0.145613,-0.0646664,161.758,0.285051,0.351157,8.53737,-0.151019,-0.204469,921.697,0.180303,0.365274,88.1374,0.0969007,0.332948,55.0657,0.277315,0.237752,169.346,0.958591,0.847356,74.2727,4.31075,4.3481,31.3333,4.17639,4.17064,136.111,3.96095,3.79679,13.9657,4.5267,4.40594,132.343,4.25752,4.33809,7.41616,3.7913,3.54062,455.293,4.28747,4.4211,35.6364,4.51013,4.56401,46.0465,4.46703,4.56206,141.869,4.44207,4.41869,16.2384,4.60089,4.63405,7.10606,4.51648,4.32855,13.0131,4.19043,4.21352,161.758,4.24082,4.36053,8.53737,4.04185,4.07338,921.697,4.17101,4.34952,88.1374,4.53863,4.35684,55.0657,4.47943,4.3213,169.346,4.65123,4.63869,All
75,0.270634,0.245529,31.6667,-0.156623,-0.224452,137.889,-0.344132,-0.93031,14.0889,0.291421,0.286838,133.111,0.242404,0.434835,7.51111,-0.831893,-1.5153,460.889,0.260376,0.379933,36,0.578808,0.707662,46.4444,0.483839,0.693277,143.222,0.653097,0.529674,16.3889,0.6464,0.852012,7.16667,0.375301,0.174518,13.1778,-0.155099,-0.0721481,162.333,0.278538,0.349535,8.64444,-0.16803,-0.218384,933.667,0.18131,0.36443,88.8444,0.0989245,0.338612,55.7889,0.263245,0.234526,171.244,0.949985,0.856845,75,4.38643,4.34569,31.6667,4.17268,4.1662,137.889,3.95724,3.78679,14.0889,4.54625,4.4064,133.111,4.24799,4.33681,7.51111,3.80126,3.52742,460.889,4.28291,4.42179,36,4.52274,4.56868,46.4444,4.48134,4.56696,143.222,4.46139,4.41969,16.3889,4.58991,4.64032,7.16667,4.49931,4.32742,13.1778,4.19148,4.21087,162.333,4.23254,4.35994,8.64444,4.03326,4.06642,933.667,4.16681,4.34894,88.8444,4.50841,4.35868,55.7889,4.46677,4.32016,171.244,4.64486,4.64429,All
75.7273,0.111113,0.234728,32,-0.171783,-0.237492,139.667,-0.346414,-0.952843,14.2121,0.308878,0.284237,133.879,0.214115,0.435368,7.60606,-0.835129,-1.54506,466.485,0.257548,0.379298,36.3636,0.560925,0.715037,46.8424,0.495487,0.700713,144.576,0.666698,0.532851,16.5394,0.657307,0.862675,7.22727,0.356837,0.169661,13.3424,-0.164585,-0.0796299,162.909,0.272189,0.347912,8.75152,-0.185967,-0.232299,945.636,0.179942,0.363586,89.5515,0.100948,0.344276,56.5121,0.249123,0.231301,173.142,0.936539,0.866335,75.7273,4.30382,4.34327,32,4.16897,4.16177,139.667,3.95352,3.7768,14.2121,4.56579,4.40686,133.879,4.23884,4.33552,7.60606,3.81121,3.51422,466.485,4.27834,4.42247,36.3636,4.5343,4.57335,46.8424,4.49968,4.57187,144.576,4.48023,4.4207,16.5394,4.57588,4.64658,7.22727,4.48215,4.32628,13.3424,4.19253,4.20822,162.909,4.22538,4.35936,8.75152,4.02609,4.05945,945.636,4.16099,4.34837,89.5515,4.4782,4.36053,56.5121,4.45244,4.31903,173.142,4.63588,4.64989,All
76.4545,0.17014,0.223926,32.3333,-0.18671,-0.250533,141.444,-0.348695,-0.975376,14.3354,0.326714,0.281636,134.646,0.185654,0.435901,7.70101,-0.838365,-1.57482,472.081,0.254721,0.378662,36.7273,0.543042,0.722413,47.2404,0.510802,0.708149,145.929,0.677532,0.536029,16.6899,0.668539,0.873338,7.28788,0.338372,0.164805,13.5071,-0.17407,-0.0871116,163.485,0.265774,0.34629,8.85859,-0.20475,-0.246214,957.606,0.173743,0.362742,90.2586,0.102972,0.34994,57.2354,0.236047,0.228076,175.04,0.921407,0.875824,76.4545,4.3581,4.34086,32.3333,4.16492,4.15734,141.444,3.94981,3.76681,14.3354,4.57979,4.40732,134.646,4.23024,4.33424,7.70101,3.82117,3.50102,472.081,4.27377,4.42315,36.7273,4.54586,4.57802,47.2404,4.52104,4.57677,145.929,4.49843,4.4217,16.6899,4.5596,4.65285,7.28788,4.46498,4.32515,13.5071,4.19358,4.20556,163.485,4.2208,4.35878,8.85859,4.02122,4.05249,957.606,4.15209,4.34779,90.2586,4.44799,4.36237,57.2354,4.43732,4.3179,175.04,4.62629,4.6555,All
77.1818,0.274335,0.213125,32.6667,-0.201637,-0.263574,143.222,-0.350976,-0.997909,14.4586,0.345492,0.279036,135.414,0.17058,0.436434,7.79596,-0.841601,-1.60458,477.677,0.251893,0.378027,37.0909,0.524281,0.729788,47.6384,0.529136,0.715585,147.283,0.686911,0.539206,16.8404,0.679944,0.884001,7.34848,0.319908,0.159948,13.6717,-0.183556,-0.0945933,164.061,0.259346,0.344668,8.96566,-0.223409,-0.260129,969.576,0.166014,0.361897,90.9657,0.104996,0.355604,57.9586,0.223338,0.224851,176.938,0.902964,0.885313,77.1818,4.44449,4.33845,32.6667,4.16087,4.15291,143.222,3.94609,3.75681,14.4586,4.58002,4.40778,135.414,4.22978,4.33296,7.79596,3.83113,3.48783,477.677,4.2692,4.42384,37.0909,4.55677,4.58269,47.6384,4.54467,4.58168,147.283,4.51582,4.4227,16.8404,4.54197,4.65912,7.34848,4.44781,4.32401,13.6717,4.19463,4.20291,164.061,4.2167,4.35819,8.96566,4.01698,4.04552,969.576,4.14223,4.34722,90.9657,4.41778,4.36421,57.9586,4.42192,4.31677,176.938,4.61554,4.6611,All
77.9091,0.120649,0.202323,33,-0.216564,-0.276614,145,-0.353258,-1.02044,14.5818,0.364271,0.276435,136.182,0.166963,0.436967,7.89091,-0.844837,-1.63435,483.273,0.249065,0.377391,37.4545,0.502887,0.737163,48.0364,0.550011,0.723021,148.636,0.690781,0.542383,16.9909,0.690781,0.894663,7.40909,0.301443,0.155091,13.8364,-0.192876,-0.102075,164.636,0.252917,0.343046,9.07273,-0.242067,-0.274044,981.545,0.158285,0.361053,91.6727,0.107019,0.361268,58.6818,0.210628,0.221626,178.836,0.884522,0.894802,77.9091,4.38084,4.33603,33,4.15682,4.14848,145,3.94237,3.74682,14.5818,4.58024,4.40824,136.182,4.23619,4.33167,7.89091,3.84109,3.47463,483.273,4.26463,4.42452,37.4545,4.56569,4.58736,48.0364,4.56956,4.58658,148.636,4.53019,4.4237,16.9909,4.52212,4.66539,7.40909,4.43064,4.32288,13.8364,4.19265,4.20026,164.636,4.2126,4.35761,9.07273,4.01274,4.03856,981.545,4.13237,4.34664,91.6727,4.38756,4.36605,58.6818,4.40653,4.31563,178.836,4.60479,4.6667,All
78.6364,0.145203,0.191521,33.3333,-0.224778,-0.289655,146.778,-0.355539,-1.04298,14.7051,0.383049,0.273834,136.949,0.163345,0.4375,7.98586,-0.848072,-1.66411,488.869,0.247905,0.376756,37.8182,0.481492,0.744538,48.4343,0.571249,0.730457,149.99,0.694651,0.54556,17.1414,0.701246,0.905326,7.4697,0.282979,0.150234,14.001,-0.202189,-0.109557,165.212,0.245948,0.341423,9.1798,-0.259061,-0.287959,993.515,0.150556,0.360209,92.3798,0.11241,0.366932,59.4051,0.197919,0.218401,180.734,0.86608,0.904292,78.6364,4.38272,4.33362,33.3333,4.15322,4.14404,146.778,3.93866,3.73682,14.7051,4.58047,4.4087,136.949,4.24259,4.33039,7.98586,3.85105,3.46143,488.869,4.26627,4.42521,37.8182,4.57461,4.59203,48.4343,4.5942,4.59149,149.99,4.54455,4.4247,17.1414,4.50083,4.67166,7.4697,4.41347,4.32174,14.001,4.1892,4.19761,165.212,4.21118,4.35702,9.1798,4.0096,4.03159,993.515,4.12252,4.34607,92.3798,4.35737,4.3679,59.4051,4.39114,4.3145,180.734,4.59404,4.6723,All
79.3636,0.187659,0.18072,33.6667,-0.232992,-0.302696,148.556,-0.35782,-1.06551,14.8283,0.401828,0.271233,137.717,0.159727,0.438033,8.08081,-0.851308,-1.69387,494.465,0.247488,0.37612,38.1818,0.4601,0.751914,48.8323,0.592667,0.737893,151.343,0.693531,0.548737,17.2919,0.711711,0.915989,7.5303,0.264514,0.145377,14.1657,-0.21152,-0.117039,165.788,0.238051,0.339801,9.28687,-0.275487,-0.301874,1005.48,0.142827,0.359365,93.0869,0.120702,0.372596,60.1283,0.186244,0.215175,182.632,0.847637,0.913781,79.3636,4.35997,4.3312,33.6667,4.14962,4.13961,148.556,3.93494,3.72683,14.8283,4.58069,4.40916,137.717,4.249,4.3291,8.08081,3.86101,3.44823,494.465,4.27067,4.42589,38.1818,4.58142,4.59669,48.8323,4.61463,4.59639,151.343,4.55434,4.4257,17.2919,4.47953,4.67792,7.5303,4.39631,4.32061,14.1657,4.18522,4.19496,165.788,4.21434,4.35644,9.28687,4.00682,4.02463,1005.48,4.11266,4.34549,93.0869,4.3272,4.36974,60.1283,4.37562,4.31337,182.632,4.58329,4.67791,All
80.0909,0.211095,0.169918,34,-0.241207,-0.315736,150.333,-0.360101,-1.08804,14.9515,0.420606,0.268632,138.485,0.15611,0.438566,8.17576,-0.854544,-1.72363,500.061,0.246999,0.375485,38.5455,0.438711,0.759289,49.2303,0.614084,0.745329,152.697,0.688581,0.551915,17.4424,0.716269,0.926652,7.59091,0.24605,0.14052,14.3303,-0.221455,-0.12452,166.364,0.230153,0.338179,9.39394,-0.291912,-0.315789,1017.45,0.135097,0.35852,93.7939,0.129298,0.37826,60.8515,0.176469,0.21195,184.53,0.829195,0.92327,80.0909,4.31409,4.32879,34,4.14602,4.13518,150.333,3.93122,3.71684,14.9515,4.58092,4.40962,138.485,4.2554,4.32782,8.17576,3.87096,3.43503,500.061,4.27608,4.42657,38.5455,4.58611,4.60136,49.2303,4.63507,4.6013,152.697,4.55915,4.42671,17.4424,4.45988,4.68419,7.59091,4.37914,4.31948,14.3303,4.17164,4.19231,166.364,4.2175,4.35586,9.39394,4.00404,4.01766,1017.45,4.1028,4.34492,93.7939,4.29705,4.37158,60.8515,4.36002,4.31224,184.53,4.57254,4.68351,All
80.8182,0.154317,0.159117,34.3333,-0.249421,-0.328777,152.111,-0.362383,-1.11057,15.0747,0.439384,0.266031,139.253,0.152492,0.439099,8.27071,-0.85778,-1.7534,505.657,0.246195,0.374849,38.9091,0.417322,0.766664,49.6283,0.635502,0.752765,154.051,0.681581,0.555092,17.5929,0.705779,0.937315,7.65152,0.227585,0.135663,14.4949,-0.231548,-0.132002,166.939,0.222256,0.336557,9.50101,-0.305773,-0.329704,1029.42,0.106596,0.357676,94.501,0.140735,0.383924,61.5747,0.167673,0.208725,186.428,0.81346,0.932759,80.8182,4.3442,4.32637,34.3333,4.14241,4.13075,152.111,3.92751,3.70684,15.0747,4.58114,4.41008,139.253,4.26181,4.32654,8.27071,3.88092,3.42183,505.657,4.28576,4.42726,38.9091,4.5908,4.60603,49.6283,4.6555,4.6062,154.051,4.56103,4.42771,17.5929,4.44439,4.69046,7.65152,4.36197,4.31834,14.4949,4.15552,4.18966,166.939,4.22067,4.35527,9.50101,4.00178,4.0107,1029.42,4.08059,4.34434,94.501,4.26707,4.37342,61.5747,4.34456,4.31111,186.428,4.56464,4.68911,All
81.5455,0.105509,0.148315,34.6667,-0.257635,-0.341818,153.889,-0.364664,-1.13311,15.198,0.458163,0.26343,140.02,0.148875,0.439632,8.36566,-0.861016,-1.78316,511.253,0.245392,0.374214,39.2727,0.398574,0.774039,50.0263,0.656919,0.760201,155.404,0.673357,0.558269,17.7434,0.695289,0.947978,7.71212,0.20912,0.130806,14.6596,-0.241642,-0.139484,167.515,0.214358,0.334934,9.60808,-0.316397,-0.343619,1041.39,0.0724829,0.356832,95.2081,0.153998,0.389588,62.298,0.16105,0.2055,188.326,0.798616,0.942249,81.5455,4.33598,4.32396,34.6667,4.13881,4.12632,153.889,3.92379,3.69685,15.198,4.58137,4.41054,140.02,4.26821,4.32525,8.36566,3.89088,3.40863,511.253,4.29544,4.42794,39.2727,4.59112,4.6107,50.0263,4.67593,4.61111,155.404,4.56083,4.42871,17.7434,4.4289,4.69673,7.71212,4.3448,4.31721,14.6596,4.13941,4.187,167.515,4.22383,4.35469,9.60808,3.99952,4.00373,1041.39,4.05504,4.34377,95.2081,4.23725,4.37526,62.298,4.32959,4.30997,188.326,4.55768,4.69471,All
82.2727,0.0887253,0.137513,35,-0.265849,-0.354858,155.667,-0.366945,-1.15564,15.3212,0.476941,0.260829,140.788,0.145257,0.440165,8.46061,-0.864252,-1.81292,516.848,0.244589,0.373578,39.6364,0.380707,0.781415,50.4242,0.67612,0.767637,156.758,0.661141,0.561446,17.8939,0.684798,0.95864,7.77273,0.190656,0.125949,14.8242,-0.251736,-0.146965,168.091,0.206461,0.333312,9.71515,-0.310885,-0.357534,1053.36,0.0383703,0.355988,95.9152,0.179168,0.395252,63.0212,0.159485,0.202275,190.224,0.792266,0.951738,82.2727,4.32453,4.32154,35,4.13521,4.12189,155.667,3.92008,3.68685,15.3212,4.58159,4.411,140.788,4.27462,4.32397,8.46061,3.90084,3.39543,516.848,4.30511,4.42862,39.6364,4.58999,4.61537,50.4242,4.69192,4.61601,156.758,4.55344,4.42971,17.8939,4.41341,4.703,7.77273,4.32763,4.31607,14.8242,4.12329,4.18435,168.091,4.22699,4.3541,9.71515,3.99567,3.99677,1053.36,4.0295,4.34319,95.9152,4.2195,4.37711,63.0212,4.31665,4.30884,190.224,4.55701,4.70032,All
83,0.120887,0.126712,35.3333,-0.274064,-0.367899,157.444,-0.404126,-1.17817,15.4444,0.49572,0.258228,141.556,0.141639,0.440697,8.55556,-0.867488,-1.84268,522.444,0.243128,0.372943,40,0.362839,0.78879,50.8222,0.69044,0.775073,158.111,0.644117,0.564623,18.0444,0.674308,0.969303,7.83333,0.172191,0.121092,14.9889,-0.26183,-0.154447,168.667,0.198564,0.33169,9.82222,-0.305373,-0.37145,1065.33,0.00425771,0.355143,96.6222,0.358864,0.400916,63.7444,0.169221,0.199049,192.122,0.791761,0.961227,83,4.32903,4.31913,35.3333,4.13161,4.11745,157.444,3.91118,3.67686,15.4444,4.58182,4.41146,141.556,4.28102,4.32269,8.55556,3.9108,3.38223,522.444,4.31769,4.42931,40,4.58885,4.62004,50.8222,4.69813,4.62092,158.111,4.53479,4.43071,18.0444,4.39792,4.70926,7.83333,4.31047,4.31494,14.9889,4.10717,4.1817,168.667,4.23015,4.35352,9.82222,3.99182,3.9898,1065.33,4.00395,4.34262,96.6222,4.37103,4.37895,63.7444,4.30829,4.30771,192.122,4.56068,4.70592,All
83.7273,0.146459,0.11591,35.6667,-0.282278,-0.38094,159.222,-0.449361,-1.20071,15.5677,0.514498,0.255628,142.323,0.138022,0.44123,8.65051,-0.870724,-1.87245,528.04,0.239779,0.372307,40.3636,0.35201,0.796165,51.2202,0.704464,0.782509,159.465,0.626236,0.567801,18.1949,0.663818,0.979966,7.89394,0.153727,0.116235,15.1535,-0.271923,-0.161929,169.242,0.188058,0.330068,9.92929,-0.299861,-0.385365,1077.3,-0.0298549,0.354299,97.3293,0.269841,0.40658,64.4677,0.178957,0.195824,194.02,0.791256,0.970716,83.7273,4.34236,4.31672,35.6667,4.128,4.11302,159.222,3.90108,3.66686,15.5677,4.58204,4.41192,142.323,4.28743,4.3214,8.65051,3.92075,3.36903,528.04,4.3386,4.42999,40.3636,4.5803,4.62471,51.2202,4.70385,4.62582,159.465,4.51406,4.43172,18.1949,4.38244,4.71553,7.89394,4.2933,4.31381,15.1535,4.09106,4.17905,169.242,4.23978,4.35293,9.92929,3.98797,3.98284,1077.3,3.9784,4.34204,97.3293,4.33989,4.38079,64.4677,4.29992,4.30658,194.02,4.56434,4.71152,All
84.4545,0.116947,0.105108,36,-0.290492,-0.39398,161,-0.494595,-1.22324,15.6909,0.533277,0.253027,143.091,0.134404,0.441763,8.74545,-0.87396,-1.90221,533.636,0.236429,0.371672,40.7273,0.341182,0.80354,51.6182,0.712033,0.789945,160.818,0.608354,0.570978,18.3455,0.653328,0.990629,7.95455,0.135262,0.111378,15.3182,-0.282017,-0.169411,169.818,0.173966,0.328446,10.0364,-0.294349,-0.39928,1089.27,-0.0639675,0.353455,98.0364,0.352387,0.412244,65.1909,0.188694,0.192599,195.918,0.790751,0.980206,84.4545,4.33397,4.3143,36,4.1244,4.10859,161,3.89099,3.65687,15.6909,4.58227,4.41238,143.091,4.29383,4.32012,8.74545,3.93071,3.35583,533.636,4.35951,4.43067,40.7273,4.57175,4.62938,51.6182,4.69897,4.63073,160.818,4.49333,4.43272,18.3455,4.36695,4.7218,7.95455,4.27613,4.31267,15.3182,4.07494,4.1764,169.818,4.25828,4.35235,10.0364,3.98412,3.97587,1089.27,3.95286,4.34147,98.0364,4.34459,4.38263,65.1909,4.29156,4.30544,195.918,4.568,4.71712,All
85.1818,0.0526972,0.0943069,36.3333,-0.298706,-0.407021,162.778,-0.53983,-1.24577,15.8141,0.552055,0.250426,143.859,0.130786,0.442296,8.8404,-0.877196,-1.93197,539.232,0.23308,0.371036,41.0909,0.332991,0.810916,52.0162,0.712898,0.797381,162.172,0.585233,0.574155,18.496,0.642837,1.00129,8.01515,0.116798,0.106521,15.4828,-0.292111,-0.176892,170.394,0.159874,0.326823,10.1434,-0.288836,-0.413195,1101.24,-0.0980801,0.352611,98.7434,0.419233,0.417908,65.9141,0.19843,0.189374,197.816,0.790247,0.989695,85.1818,4.31459,4.31189,36.3333,4.1208,4.10416,162.778,3.8809,3.64688,15.8141,4.58249,4.41284,143.859,4.30024,4.31883,8.8404,3.94067,3.34263,539.232,4.38041,4.43136,41.0909,4.56094,4.63405,52.0162,4.68364,4.63564,162.172,4.45604,4.43372,18.496,4.35146,4.72807,8.01515,4.25896,4.31154,15.4828,4.05882,4.17375,170.394,4.27678,4.35177,10.1434,3.98027,3.96891,1101.24,3.92731,4.34089,98.7434,4.39149,4.38448,65.9141,4.2832,4.30431,197.816,4.57167,4.72273,All
85.9091,-0.0166184,0.0835052,36.6667,-0.306921,-0.420062,164.556,-0.585064,-1.26831,15.9374,0.570834,0.247825,144.626,0.127169,0.442829,8.93535,-0.880431,-1.96173,544.828,0.22973,0.370401,41.4545,0.332718,0.818291,52.4141,0.711941,0.804817,163.525,0.552872,0.577332,18.6465,0.632347,1.01195,8.07576,0.0983332,0.101664,15.6475,-0.302204,-0.184374,170.97,0.145782,0.325201,10.2505,-0.283324,-0.42711,1113.21,-0.132193,0.351766,99.4505,0.447696,0.423572,66.6374,0.208166,0.186149,199.714,0.799257,0.999184,85.9091,4.3013,4.30947,36.6667,4.1172,4.09973,164.556,3.8708,3.63688,15.9374,4.58271,4.4133,144.626,4.30664,4.31755,8.93535,3.95063,3.32943,544.828,4.40132,4.43204,41.4545,4.54338,4.63871,52.4141,4.66554,4.64054,163.525,4.38102,4.43472,18.6465,4.33597,4.73434,8.07576,4.24179,4.3104,15.6475,4.04271,4.17109,170.97,4.29529,4.35118,10.2505,3.97642,3.96194,1113.21,3.90176,4.34032,99.4505,4.37995,4.38632,66.6374,4.27484,4.30318,199.714,4.58203,4.72833,All
86.6364,-0.0111944,0.0727036,37,-0.315135,-0.433102,166.333,-0.630299,-1.29084,16.0606,0.589612,0.245224,145.394,0.123551,0.443362,9.0303,-0.883667,-1.9915,550.424,0.226381,0.369765,41.8182,0.332444,0.825666,52.8121,0.701974,0.812253,164.879,0.520511,0.580509,18.797,0.621857,1.02262,8.13636,0.0798687,0.0968074,15.8121,-0.312298,-0.191856,171.545,0.13169,0.323579,10.3576,-0.277812,-0.441025,1125.18,-0.166305,0.350922,100.158,0.492351,0.429236,67.3606,0.217902,0.182924,201.612,0.824039,1.00867,86.6364,4.32374,4.30706,37,4.11359,4.09529,166.333,3.86071,3.62689,16.0606,4.58294,4.41376,145.394,4.31305,4.31627,9.0303,3.96059,3.31624,550.424,4.42223,4.43272,41.8182,4.52582,4.64338,52.8121,4.6339,4.64545,164.879,4.306,4.43572,18.797,4.32049,4.7406,8.13636,4.22463,4.30927,15.8121,4.02659,4.16844,171.545,4.31379,4.3506,10.3576,3.97257,3.95498,1125.18,3.87622,4.33974,100.158,4.40823,4.38816,67.3606,4.26647,4.30205,201.612,4.60351,4.73393,All
